,index,timestamp,userID,data_str,movieID,rating
13589,1997871,2023-02-08T03:26:49,852913,GET /rate/harry+potter+and+the+prisoner+of+azkaban+2004=4,harry+potter+and+the+prisoner+of+azkaban+2004,4
13590,1998008,2023-02-08T03:26:49,116807,GET /rate/space+battleship+yamato+2010=3,space+battleship+yamato+2010,3
13591,1998157,2023-02-08T03:26:49,89346,GET /rate/mistress+america+2015=2,mistress+america+2015,2
13592,1998168,2023-02-08T03:26:49,565057,GET /rate/desire+1936=3,desire+1936,3
13593,1998188,2023-02-08T03:26:49,191761,GET /rate/i+want+a+dog+for+christmas_+charlie+brown+2003=3,i+want+a+dog+for+christmas_+charlie+brown+2003,3
13594,1998368,2023-02-08T03:26:50,932315,GET /rate/a+short+film+about+killing+1989=3,a+short+film+about+killing+1989,3
13595,1998442,2023-02-08T03:26:50,22234,GET /rate/633+squadron+1964=3,633+squadron+1964,3
13596,1998543,2023-02-08T03:26:50,746651,GET /rate/the+man+who+would+be+king+1975=5,the+man+who+would+be+king+1975,5
13597,1998592,2023-02-08T03:26:50,506216,GET /rate/powers+of+ten+1977=5,powers+of+ten+1977,5
13598,1998644,2023-02-08T03:26:50,5052,GET /rate/stone+of+destiny+2008=3,stone+of+destiny+2008,3
13599,1998671,2023-02-08T03:26:50,738079,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4
13600,1998678,2023-02-08T03:26:50,766122,GET /rate/witch+way+love+1997=3,witch+way+love+1997,3
13601,1998846,2023-02-08T03:26:51,147909,GET /rate/the+tenant+1976=5,the+tenant+1976,5
13602,1998992,2023-02-08T03:26:51,451950,GET /rate/magnolia+1999=4,magnolia+1999,4
13603,1999166,2023-02-08T03:26:51,674376,GET /rate/trekkies+2+2004=2,trekkies+2+2004,2
13604,1999177,2023-02-08T03:26:51,260038,GET /rate/screamtime+1983=4,screamtime+1983,4
13605,1999395,2023-02-08T03:26:52,403503,GET /rate/rhapsody+in+august+1991=4,rhapsody+in+august+1991,4
13606,1999649,2023-02-08T03:26:52,586477,GET /rate/casino+royale+2006=3,casino+royale+2006,3
13607,1999730,2023-02-08T03:26:52,88906,GET /rate/the+go-getter+2007=3,the+go-getter+2007,3
13608,1999937,2023-02-08T03:26:53,524152,GET /rate/midnight+express+1978=5,midnight+express+1978,5
13609,2000053,2023-02-08T03:26:53,339364,GET /rate/monsters_+inc.+2001=3,monsters_+inc.+2001,3
13610,2000263,2023-02-08T03:26:53,864921,GET /rate/the+imposter+2012=3,the+imposter+2012,3
13611,2000325,2023-02-08T03:26:54,600974,GET /rate/small+roads+2011=5,small+roads+2011,5
13612,2000497,2023-02-08T03:26:54,387839,GET /rate/my+stuff+2013=3,my+stuff+2013,3
13613,2000522,2023-02-08T03:26:54,39088,GET /rate/the+swindle+1997=3,the+swindle+1997,3
13614,2000653,2023-02-08T03:26:54,862763,GET /rate/the+third+man+1949=4,the+third+man+1949,4
13615,2000735,2023-02-08T03:26:54,370161,GET /rate/house+of+1000+corpses+2003=4,house+of+1000+corpses+2003,4
13616,2000778,2023-02-08T03:26:54,330201,GET /rate/dead+mans+letters+1986=4,dead+mans+letters+1986,4
13617,2000815,2023-02-08T03:26:54,190869,GET /rate/enough+2002=3,enough+2002,3
13618,2001041,2023-02-08T03:26:55,286805,GET /rate/back+to+the+future+1985=4,back+to+the+future+1985,4
13619,2001064,2023-02-08T03:26:55,670827,GET /rate/kin-dza-dza+1986=4,kin-dza-dza+1986,4
13620,2001087,2023-02-08T03:26:55,652604,GET /rate/wordplay+2006=4,wordplay+2006,4
13621,2001189,2023-02-08T03:26:55,432175,GET /rate/the+five+obstructions+2003=5,the+five+obstructions+2003,5
13622,2001265,2023-02-08T03:26:55,336550,GET /rate/iron+man+3+2013=4,iron+man+3+2013,4
13623,2001617,2023-02-08T03:26:56,46523,GET /rate/ten+thousand+saints+2015=4,ten+thousand+saints+2015,4
13624,2001971,2023-02-08T03:26:57,781586,GET /rate/after+the+rain+1999=3,after+the+rain+1999,3
13625,2002086,2023-02-08T03:26:57,126666,GET /rate/dragon+hunter+2008=3,dragon+hunter+2008,3
13626,2002387,2023-02-08T03:26:58,320757,GET /rate/the+godfather+1972=5,the+godfather+1972,5
13627,2002422,2023-02-08T03:26:58,712887,GET /rate/miss+mto+2005=2,miss+mto+2005,2
13628,2002629,2023-02-08T03:26:58,568978,GET /rate/the+libertine+2004=4,the+libertine+2004,4
13629,2002695,2023-02-08T03:26:58,660204,GET /rate/dead+man+1995=3,dead+man+1995,3
13630,2002730,2023-02-08T03:26:58,161680,GET /rate/the+shawshank+redemption+1994=5,the+shawshank+redemption+1994,5
13631,2002941,2023-02-08T03:26:59,95528,GET /rate/facing+the+giants+2006=4,facing+the+giants+2006,4
13632,2002963,2023-02-08T03:26:59,441203,GET /rate/when+we+were+kings+1996=4,when+we+were+kings+1996,4
13633,2003072,2023-02-08T03:26:59,464262,GET /rate/21-87+1963=3,21-87+1963,3
13634,2003232,2023-02-08T03:26:59,910473,GET /rate/mon+oncle+antoine+1971=4,mon+oncle+antoine+1971,4
13635,2003557,2023-02-08T03:27,936662,GET /rate/fatty+and+mabel+adrift+1916=3,fatty+and+mabel+adrift+1916,3
13636,2003810,2023-02-08T03:27:01,620420,GET /rate/walk+the+line+2005=5,walk+the+line+2005,5
13637,2004052,2023-02-08T03:27:01,883881,GET /rate/up+in+the+air+2009=3,up+in+the+air+2009,3
13638,2004251,2023-02-08T03:27:01,835348,GET /rate/my+favorite+year+1982=3,my+favorite+year+1982,3
13639,2004643,2023-02-08T03:27:02,695732,GET /rate/the+unbearable+lightness+of+being+1988=5,the+unbearable+lightness+of+being+1988,5
13640,2004682,2023-02-08T03:27:02,222486,GET /rate/purple+noon+1960=4,purple+noon+1960,4
13641,2004708,2023-02-08T03:27:02,866,GET /rate/an+unfinished+life+2005=4,an+unfinished+life+2005,4
13642,2005290,2023-02-08T03:27:04,319617,GET /rate/spirited+away+2001=4,spirited+away+2001,4
13643,2005359,2023-02-08T03:27:04,492764,GET /rate/batman+begins+2005=4,batman+begins+2005,4
13644,2005404,2023-02-08T03:27:04,417240,GET /rate/inception+2010=4,inception+2010,4
13645,2005449,2023-02-08T03:27:04,870288,GET /rate/iron+man+2008=3,iron+man+2008,3
13646,2005631,2023-02-08T03:27:04,611462,GET /rate/we+live+again+1934=2,we+live+again+1934,2
13647,2005804,2023-02-08T03:27:05,384406,GET /rate/flight+of+the+intruder+1991=3,flight+of+the+intruder+1991,3
13648,2005809,2023-02-08T03:27:05,440053,GET /rate/constantine+2005=4,constantine+2005,4
13649,2005963,2023-02-08T03:27:05,14969,GET /rate/abe+lincoln+in+illinois+1940=4,abe+lincoln+in+illinois+1940,4
13650,2006325,2023-02-08T03:27:06,351235,GET /rate/blade+runner+1982=4,blade+runner+1982,4
13651,2006336,2023-02-08T03:27:06,897914,GET /rate/nobody+knows+2004=4,nobody+knows+2004,4
13652,2006681,2023-02-08T03:27:06,474639,GET /rate/texas+1941=3,texas+1941,3
13653,2006718,2023-02-08T03:27:06,742004,GET /rate/the+look+of+silence+2014=4,the+look+of+silence+2014,4
13654,2006727,2023-02-08T03:27:06,683613,GET /rate/modern+times+1936=5,modern+times+1936,5
13655,2006778,2023-02-08T03:27:06,866545,GET /rate/kingsman+the+secret+service+2015=4,kingsman+the+secret+service+2015,4
13656,2007291,2023-02-08T03:27:08,433130,GET /rate/sg+att+du+lskar+mig+2006=3,sg+att+du+lskar+mig+2006,3
13657,2007663,2023-02-08T03:27:08,667317,GET /rate/the+parade+2011=4,the+parade+2011,4
13658,2007971,2023-02-08T03:27:09,271976,GET /rate/nenette+and+boni+1997=3,nenette+and+boni+1997,3
13659,2007974,2023-02-08T03:27:09,519107,GET /rate/pat+garrett++billy+the+kid+1973=4,pat+garrett++billy+the+kid+1973,4
13660,2008279,2023-02-08T03:27:09,757463,GET /rate/hotel+rwanda+2004=4,hotel+rwanda+2004,4
13661,2008284,2023-02-08T03:27:09,741235,GET /rate/downstairs+1932=4,downstairs+1932,4
13662,2008439,2023-02-08T03:27:10,397226,GET /rate/whiplash+2014=4,whiplash+2014,4
13663,2008627,2023-02-08T03:27:10,582073,GET /rate/shrek+the+halls+2007=3,shrek+the+halls+2007,3
13664,2008685,2023-02-08T03:27:10,332606,GET /rate/daughters+of+darkness+1971=4,daughters+of+darkness+1971,4
13665,2008842,2023-02-08T03:27:11,932563,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=4,harry+potter+and+the+deathly+hallows+part+2+2011,4
13666,2008857,2023-02-08T03:27:11,202981,GET /rate/despicable+me+2+2013=4,despicable+me+2+2013,4
13667,2008884,2023-02-08T03:27:11,89800,GET /rate/gladiator+2000=3,gladiator+2000,3
13668,2008891,2023-02-08T03:27:11,357304,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4
13669,2008991,2023-02-08T03:27:11,857807,GET /rate/sex+and+fury+1973=5,sex+and+fury+1973,5
13670,2009172,2023-02-08T03:27:11,898240,GET /rate/husk+2011=4,husk+2011,4
13671,2009180,2023-02-08T03:27:11,50311,GET /rate/cheeky+2000=4,cheeky+2000,4
13672,2009292,2023-02-08T03:27:11,719236,GET /rate/my+father+the+hero+1991=3,my+father+the+hero+1991,3
13673,2009444,2023-02-08T03:27:12,321103,GET /rate/airplane+1980=5,airplane+1980,5
13674,2009568,2023-02-08T03:27:12,610590,GET /rate/big+bad+wolves+2013=3,big+bad+wolves+2013,3
13675,2009662,2023-02-08T03:27:12,321018,GET /rate/fog+over+frisco+1934=3,fog+over+frisco+1934,3
13676,2009781,2023-02-08T03:27:12,326250,GET /rate/its+a+great+feeling+1949=3,its+a+great+feeling+1949,3
13677,2009862,2023-02-08T03:27:13,387340,GET /rate/bordertown+2006=3,bordertown+2006,3
13678,2009903,2023-02-08T03:27:13,190322,GET /rate/the+day+the+earth+stood+still+1951=4,the+day+the+earth+stood+still+1951,4
13679,2010156,2023-02-08T03:27:13,115322,GET /rate/walle+2008=5,walle+2008,5
13680,2010385,2023-02-08T03:27:14,569421,GET /rate/forbidden+planet+1956=4,forbidden+planet+1956,4
13681,2010826,2023-02-08T03:27:15,77184,GET /rate/wild+zero+1999=4,wild+zero+1999,4
13682,2011214,2023-02-08T03:27:15,650301,GET /rate/contraband+1940=3,contraband+1940,3
13683,2011472,2023-02-08T03:27:16,162765,GET /rate/willie+and+phil+1980=5,willie+and+phil+1980,5
13684,2011585,2023-02-08T03:27:16,597008,GET /rate/the+son-daughter+1932=3,the+son-daughter+1932,3
13685,2011596,2023-02-08T03:27:16,507369,GET /rate/ladies+and+gentlemen_+the+fabulous+stains+1982=2,ladies+and+gentlemen_+the+fabulous+stains+1982,2
13686,2011631,2023-02-08T03:27:16,413614,GET /rate/the+terminator+1984=5,the+terminator+1984,5
13687,2011913,2023-02-08T03:27:17,67454,GET /rate/the+lord+of+the+rings+the+two+towers+2002=4,the+lord+of+the+rings+the+two+towers+2002,4
13688,2012021,2023-02-08T03:27:17,371505,GET /rate/irena+do+domu+1955=4,irena+do+domu+1955,4
13689,2012231,2023-02-08T03:27:17,308914,GET /rate/the+300+spartans+1962=2,the+300+spartans+1962,2
13690,2012435,2023-02-08T03:27:18,23872,GET /rate/jin-roh+the+wolf+brigade+1999=3,jin-roh+the+wolf+brigade+1999,3
13691,2012487,2023-02-08T03:27:18,105751,GET /rate/bad+family+2010=3,bad+family+2010,3
13692,2012528,2023-02-08T03:27:18,280037,GET /rate/the+panic+in+needle+park+1971=3,the+panic+in+needle+park+1971,3
13693,2012715,2023-02-08T03:27:18,562278,GET /rate/grease+1978=4,grease+1978,4
13694,2012793,2023-02-08T03:27:19,545385,GET /rate/coraline+2009=4,coraline+2009,4
13695,2012904,2023-02-08T03:27:19,434010,GET /rate/like+water+for+chocolate+1992=4,like+water+for+chocolate+1992,4
13696,2012983,2023-02-08T03:27:19,148549,GET /rate/thor+2011=5,thor+2011,5
13697,2013118,2023-02-08T03:27:19,613847,GET /rate/goodfellas+1990=4,goodfellas+1990,4
13698,2013376,2023-02-08T03:27:20,124671,GET /rate/the+notebook+2004=4,the+notebook+2004,4
13699,2013399,2023-02-08T03:27:20,70221,GET /rate/diary+of+a+chambermaid+1964=5,diary+of+a+chambermaid+1964,5
13700,2013668,2023-02-08T03:27:20,710407,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=4,harry+potter+and+the+deathly+hallows+part+2+2011,4
13701,2013808,2023-02-08T03:27:21,377729,GET /rate/the+matrix+revolutions+2003=4,the+matrix+revolutions+2003,4
13702,2013855,2023-02-08T03:27:21,487338,GET /rate/the+jacket+2005=4,the+jacket+2005,4
13703,2013885,2023-02-08T03:27:21,774042,GET /rate/raiders+of+the+lost+ark+1981=5,raiders+of+the+lost+ark+1981,5
13704,2013907,2023-02-08T03:27:21,343323,GET /rate/good+bye_+lenin+2003=5,good+bye_+lenin+2003,5
13705,2014232,2023-02-08T03:27:21,154374,GET /rate/the+winner+1979=3,the+winner+1979,3
13706,2014544,2023-02-08T03:27:22,709498,GET /rate/the+first+star+2009=2,the+first+star+2009,2
13707,2014787,2023-02-08T03:27:23,7259,GET /rate/ot+our+town+2002=4,ot+our+town+2002,4
13708,2014855,2023-02-08T03:27:23,175892,GET /rate/a+clockwork+orange+1971=3,a+clockwork+orange+1971,3
13709,2015205,2023-02-08T03:27:23,510910,GET /rate/megamind+2010=3,megamind+2010,3
13710,2015276,2023-02-08T03:27:24,348950,GET /rate/the+wicker+tree+2011=5,the+wicker+tree+2011,5
13711,2015280,2023-02-08T03:27:24,441667,GET /rate/the+stepfather+1987=3,the+stepfather+1987,3
13712,2015287,2023-02-08T03:27:24,206735,GET /rate/pulp+fiction+1994=5,pulp+fiction+1994,5
13713,2015323,2023-02-08T03:27:24,736705,GET /rate/the+endurance+shackletons+legendary+antarctic+expedition+2000=4,the+endurance+shackletons+legendary+antarctic+expedition+2000,4
13714,2015331,2023-02-08T03:27:24,785560,GET /rate/scarface+1983=5,scarface+1983,5
13715,2015364,2023-02-08T03:27:24,364025,GET /rate/my+neighbor+totoro+1988=4,my+neighbor+totoro+1988,4
13716,2015818,2023-02-08T03:27:25,321744,GET /rate/racing+dreams+2010=4,racing+dreams+2010,4
13717,2015897,2023-02-08T03:27:25,292646,GET /rate/charlie+and+the+chocolate+factory+2005=2,charlie+and+the+chocolate+factory+2005,2
13718,2015914,2023-02-08T03:27:25,195824,GET /rate/bolt+2008=3,bolt+2008,3
13719,2016092,2023-02-08T03:27:25,883511,GET /rate/ride+the+pink+horse+1947=4,ride+the+pink+horse+1947,4
13720,2016236,2023-02-08T03:27:26,680098,GET /rate/choose+me+1984=4,choose+me+1984,4
13721,2016375,2023-02-08T03:27:26,90516,GET /rate/the+juche+idea+2008=3,the+juche+idea+2008,3
13722,2016664,2023-02-08T03:27:26,858668,GET /rate/wilby+wonderful+2004=4,wilby+wonderful+2004,4
13723,2016671,2023-02-08T03:27:26,763411,GET /rate/the+squid+and+the+whale+2005=4,the+squid+and+the+whale+2005,4
13724,2016731,2023-02-08T03:27:26,246281,GET /rate/guyana+tragedy+the+story+of+jim+jones+1980=3,guyana+tragedy+the+story+of+jim+jones+1980,3
13725,2016965,2023-02-08T03:27:27,496006,GET /rate/sugarbaby+1985=4,sugarbaby+1985,4
13726,2017150,2023-02-08T03:27:27,545799,GET /rate/torment+2013=4,torment+2013,4
13727,2017222,2023-02-08T03:27:27,311598,GET /rate/gambit+2012=5,gambit+2012,5
13728,2017263,2023-02-08T03:27:28,323107,GET /rate/little+manhattan+2005=3,little+manhattan+2005,3
13729,2017279,2023-02-08T03:27:28,330617,GET /rate/kings+of+pastry+2009=3,kings+of+pastry+2009,3
13730,2017296,2023-02-08T03:27:28,420406,GET /rate/the+amazing+spider-man+2012=3,the+amazing+spider-man+2012,3
13731,2017390,2023-02-08T03:27:28,705409,GET /rate/let+the+fire+burn+2013=5,let+the+fire+burn+2013,5
13732,2017411,2023-02-08T03:27:28,690071,GET /rate/the+good_+the+bad+and+the+ugly+1966=5,the+good_+the+bad+and+the+ugly+1966,5
13733,2017452,2023-02-08T03:27:28,604397,GET /rate/61*+2001=4,61*+2001,4
13734,2017459,2023-02-08T03:27:28,741401,GET /rate/lady+oscar+1979=3,lady+oscar+1979,3
13735,2017691,2023-02-08T03:27:28,778880,GET /rate/the+maze+runner+2014=3,the+maze+runner+2014,3
13736,2017714,2023-02-08T03:27:28,458510,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=4,harry+potter+and+the+deathly+hallows+part+2+2011,4
13737,2017892,2023-02-08T03:27:29,631693,GET /rate/notorious+2009=3,notorious+2009,3
13738,2017979,2023-02-08T03:27:29,763691,GET /rate/oceans+twelve+2004=3,oceans+twelve+2004,3
13739,2018131,2023-02-08T03:27:29,8388,GET /rate/reclaim+2014=3,reclaim+2014,3
13740,2018148,2023-02-08T03:27:29,895371,GET /rate/the+lord+of+the+rings+the+fellowship+of+the+ring+2001=4,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
13741,2018442,2023-02-08T03:27:30,4322,GET /rate/jesse+stone+night+passage+2006=3,jesse+stone+night+passage+2006,3
13742,2018460,2023-02-08T03:27:30,410469,GET /rate/toy+story+1995=5,toy+story+1995,5
13743,2018495,2023-02-08T03:27:30,639839,GET /rate/filmistaan+2012=5,filmistaan+2012,5
13744,2018502,2023-02-08T03:27:30,537430,GET /rate/quick+change+1990=3,quick+change+1990,3
13745,2018738,2023-02-08T03:27:30,907419,GET /rate/the+princess+diaries+2+royal+engagement+2004=3,the+princess+diaries+2+royal+engagement+2004,3
13746,2018905,2023-02-08T03:27:31,745015,GET /rate/charlotte+sometimes+2002=4,charlotte+sometimes+2002,4
13747,2018936,2023-02-08T03:27:31,848935,GET /rate/ratatouille+2007=4,ratatouille+2007,4
13748,2019146,2023-02-08T03:27:31,684291,GET /rate/saving+private+ryan+1998=4,saving+private+ryan+1998,4
13749,2019175,2023-02-08T03:27:31,602488,GET /rate/escape+from+tomorrow+2013=3,escape+from+tomorrow+2013,3
13750,2019184,2023-02-08T03:27:31,324802,GET /rate/how+to+steal+a+million+1966=4,how+to+steal+a+million+1966,4
13751,2019185,2023-02-08T03:27:31,392153,GET /rate/avatar+2009=4,avatar+2009,4
13752,2019190,2023-02-08T03:27:31,866931,GET /rate/war+and+peace+1956=3,war+and+peace+1956,3
13753,2019241,2023-02-08T03:27:32,448653,GET /rate/harry+potter+and+the+order+of+the+phoenix+2007=4,harry+potter+and+the+order+of+the+phoenix+2007,4
13754,2019253,2023-02-08T03:27:32,728129,GET /rate/pandaemonium+2001=3,pandaemonium+2001,3
13755,2019285,2023-02-08T03:27:32,872626,GET /rate/short+term+12+2013=4,short+term+12+2013,4
13756,2019287,2023-02-08T03:27:32,353083,GET /rate/the+hobbit+the+battle+of+the+five+armies+2014=4,the+hobbit+the+battle+of+the+five+armies+2014,4
13757,2019457,2023-02-08T03:27:32,518605,GET /rate/the+limits+of+control+2009=3,the+limits+of+control+2009,3
13758,2019770,2023-02-08T03:27:33,254295,GET /rate/the+world+is+not+enough+1999=5,the+world+is+not+enough+1999,5
13759,2019863,2023-02-08T03:27:33,208255,GET /rate/sister+act+2+back+in+the+habit+1993=3,sister+act+2+back+in+the+habit+1993,3
13760,2019960,2023-02-08T03:27:33,135544,GET /rate/high+school+confidential+1958=4,high+school+confidential+1958,4
13761,2020200,2023-02-08T03:27:33,763588,GET /rate/anchors+aweigh+1945=4,anchors+aweigh+1945,4
13762,2020202,2023-02-08T03:27:33,548979,GET /rate/time+to+leave+2005=3,time+to+leave+2005,3
13763,2020301,2023-02-08T03:27:34,918677,GET /rate/the+cat+returns+2002=4,the+cat+returns+2002,4
13764,2020469,2023-02-08T03:27:34,865625,GET /rate/sky+murder+1940=4,sky+murder+1940,4
13765,2020611,2023-02-08T03:27:34,436932,GET /rate/staggered+1994=3,staggered+1994,3
13766,2020702,2023-02-08T03:27:35,922686,GET /rate/just+another+love+story+2007=4,just+another+love+story+2007,4
13767,2020842,2023-02-08T03:27:35,654388,GET /rate/speak+2004=4,speak+2004,4
13768,2020933,2023-02-08T03:27:35,76324,GET /rate/lars+and+the+real+girl+2007=4,lars+and+the+real+girl+2007,4
13769,2021083,2023-02-08T03:27:35,290965,GET /rate/johnny+guitar+1954=3,johnny+guitar+1954,3
13770,2021095,2023-02-08T03:27:35,150451,GET /rate/princess+mononoke+1997=4,princess+mononoke+1997,4
13771,2021119,2023-02-08T03:27:35,114229,GET /rate/one+hundred+and+one+dalmatians+1961=3,one+hundred+and+one+dalmatians+1961,3
13772,2021322,2023-02-08T03:27:36,26317,GET /rate/cheeky+2000=3,cheeky+2000,3
13773,2021365,2023-02-08T03:27:36,659548,GET /rate/the+lord+of+the+rings+the+two+towers+2002=4,the+lord+of+the+rings+the+two+towers+2002,4
13774,2021459,2023-02-08T03:27:36,353890,GET /rate/uptown+saturday+night+1974=2,uptown+saturday+night+1974,2
13775,2021855,2023-02-08T03:27:37,306046,GET /rate/gods+and+monsters+1998=3,gods+and+monsters+1998,3
13776,2021861,2023-02-08T03:27:37,223915,GET /rate/time+of+the+gypsies+1988=4,time+of+the+gypsies+1988,4
13777,2021923,2023-02-08T03:27:37,722386,GET /rate/big+hero+6+2014=4,big+hero+6+2014,4
13778,2022011,2023-02-08T03:27:37,66016,GET /rate/fuck+up+2012=3,fuck+up+2012,3
13779,2022377,2023-02-08T03:27:38,168865,GET /rate/e.t.+the+extra-terrestrial+1982=3,e.t.+the+extra-terrestrial+1982,3
13780,2022514,2023-02-08T03:27:38,777202,GET /rate/the+barbarian+invasions+2003=4,the+barbarian+invasions+2003,4
13781,2022536,2023-02-08T03:27:38,880360,GET /rate/moonstruck+1987=4,moonstruck+1987,4
13782,2022647,2023-02-08T03:27:38,83978,GET /rate/fantastic+4+rise+of+the+silver+surfer+2007=3,fantastic+4+rise+of+the+silver+surfer+2007,3
13783,2022709,2023-02-08T03:27:39,690413,GET /rate/3-iron+2004=5,3-iron+2004,5
13784,2023035,2023-02-08T03:27:39,766851,GET /rate/sliver+1993=4,sliver+1993,4
13785,2023185,2023-02-08T03:27:40,299755,GET /rate/fanny+2013=2,fanny+2013,2
13786,2023241,2023-02-08T03:27:40,705174,GET /rate/the+asthenic+syndrome+1990=3,the+asthenic+syndrome+1990,3
13787,2023396,2023-02-08T03:27:40,519186,GET /rate/constantine+2005=3,constantine+2005,3
13788,2024333,2023-02-08T03:27:42,183990,GET /rate/hellraiser+inferno+2000=2,hellraiser+inferno+2000,2
13789,2024425,2023-02-08T03:27:42,820206,GET /rate/restless+souls+2005=4,restless+souls+2005,4
13790,2024446,2023-02-08T03:27:42,851855,GET /rate/come+back+to+the+5++dime_+jimmy+dean_+jimmy+dean+1982=4,come+back+to+the+5++dime_+jimmy+dean_+jimmy+dean+1982,4
13791,2024536,2023-02-08T03:27:42,525158,GET /rate/glory+road+2006=4,glory+road+2006,4
13792,2024675,2023-02-08T03:27:43,466468,GET /rate/the+imitation+game+2014=4,the+imitation+game+2014,4
13793,2024701,2023-02-08T03:27:43,636230,GET /rate/the+fifth+element+1997=3,the+fifth+element+1997,3
13794,2025095,2023-02-08T03:27:44,926152,GET /rate/a+cruel+romance+1984=4,a+cruel+romance+1984,4
13795,2025100,2023-02-08T03:27:44,678799,GET /rate/paper+moon+1973=4,paper+moon+1973,4
13796,2025190,2023-02-08T03:27:44,605272,GET /rate/only+you+1994=3,only+you+1994,3
13797,2025497,2023-02-08T03:27:44,427686,GET /rate/mulan+1998=5,mulan+1998,5
13798,2025707,2023-02-08T03:27:45,719828,GET /rate/the+hunger+games+mockingjay+-+part+1+2014=4,the+hunger+games+mockingjay+-+part+1+2014,4
13799,2025722,2023-02-08T03:27:45,456126,GET /rate/borotalco+1982=4,borotalco+1982,4
13800,2025761,2023-02-08T03:27:45,226819,GET /rate/seven+swords+2005=4,seven+swords+2005,4
13801,2025822,2023-02-08T03:27:45,88744,GET /rate/lion+of+the+desert+1981=3,lion+of+the+desert+1981,3
13802,2026066,2023-02-08T03:27:45,508033,GET /rate/the+little+mermaid+1989=4,the+little+mermaid+1989,4
13803,2026600,2023-02-08T03:27:46,132897,GET /rate/just+looking+1999=3,just+looking+1999,3
13804,2026618,2023-02-08T03:27:47,61110,GET /rate/jiro+dreams+of+sushi+2011=5,jiro+dreams+of+sushi+2011,5
13805,2026742,2023-02-08T03:27:47,9387,GET /rate/true+lies+1994=4,true+lies+1994,4
13806,2026974,2023-02-08T03:27:47,400705,GET /rate/whiplash+2014=3,whiplash+2014,3
13807,2026987,2023-02-08T03:27:47,271568,GET /rate/iron+man+2008=4,iron+man+2008,4
13808,2027014,2023-02-08T03:27:47,221403,GET /rate/harry+potter+and+the+deathly+hallows+part+1+2010=5,harry+potter+and+the+deathly+hallows+part+1+2010,5
13809,2027274,2023-02-08T03:27:48,535458,GET /rate/the+lord+of+the+rings+the+two+towers+2002=5,the+lord+of+the+rings+the+two+towers+2002,5
13810,2027393,2023-02-08T03:27:48,374197,GET /rate/constantine+2005=3,constantine+2005,3
13811,2028179,2023-02-08T03:27:50,595495,GET /rate/2001+a+space+odyssey+1968=4,2001+a+space+odyssey+1968,4
13812,2028296,2023-02-08T03:27:50,887025,GET /rate/pather+panchali+1955=5,pather+panchali+1955,5
13813,2028340,2023-02-08T03:27:50,448681,GET /rate/laggies+2014=3,laggies+2014,3
13814,2028379,2023-02-08T03:27:50,347718,GET /rate/my+neighbor+totoro+1988=5,my+neighbor+totoro+1988,5
13815,2028467,2023-02-08T03:27:50,849102,GET /rate/the+enforcer+1951=4,the+enforcer+1951,4
13816,2028723,2023-02-08T03:27:51,372453,GET /rate/se7en+1995=5,se7en+1995,5
13817,2028738,2023-02-08T03:27:51,237904,GET /rate/fight+club+1999=5,fight+club+1999,5
13818,2028747,2023-02-08T03:27:51,339449,GET /rate/the+passion+of+anna+1969=4,the+passion+of+anna+1969,4
13819,2028829,2023-02-08T03:27:51,625300,GET /rate/another+year+2010=4,another+year+2010,4
13820,2029245,2023-02-08T03:27:52,185984,GET /rate/the+leading+man+1996=4,the+leading+man+1996,4
13821,2029334,2023-02-08T03:27:52,609448,GET /rate/cane+toads+the+conquest+2010=2,cane+toads+the+conquest+2010,2
13822,2029522,2023-02-08T03:27:52,443472,GET /rate/harry+potter+and+the+deathly+hallows+part+2+2011=5,harry+potter+and+the+deathly+hallows+part+2+2011,5
13823,2029665,2023-02-08T03:27:53,770341,GET /rate/how+to+train+your+dragon+2010=4,how+to+train+your+dragon+2010,4
13824,2030213,2023-02-08T03:27:54,546101,GET /rate/karen+cries+on+the+bus+2011=3,karen+cries+on+the+bus+2011,3
13825,2030312,2023-02-08T03:27:54,409885,GET /rate/the+amazing+spider-man+2+2014=3,the+amazing+spider-man+2+2014,3
13826,2030464,2023-02-08T03:27:54,710739,GET /rate/duel+1972=4,duel+1972,4
13827,2030465,2023-02-08T03:27:54,142961,GET /rate/ice+age+2002=4,ice+age+2002,4
13828,2030471,2023-02-08T03:27:54,644641,GET /rate/crystal+fairy++the+magical+cactus+2013=4,crystal+fairy++the+magical+cactus+2013,4
13829,2030658,2023-02-08T03:27:55,586422,GET /rate/de+fke+2000=4,de+fke+2000,4
13830,2030794,2023-02-08T03:27:55,704332,GET /rate/the+chosen+one+2010=4,the+chosen+one+2010,4
13831,2031342,2023-02-08T03:27:56,443690,GET /rate/terminator+2+judgment+day+1991=4,terminator+2+judgment+day+1991,4
13832,2031577,2023-02-08T03:27:56,181693,GET /rate/the+happiest+millionaire+1967=2,the+happiest+millionaire+1967,2
13833,2031640,2023-02-08T03:27:57,581261,GET /rate/the+double+life+of+veronique+1991=3,the+double+life+of+veronique+1991,3
